id,subject,content,problem
227568,Solicitud de recuperacin del Backup de pdihub,,
227542,PDIHUB Alta del usuario lauraf,Hi Please can you add Laura to PDI hub TID user already exists and also to the smart steps organisation Thanks,add-pdihub-user
227526,PDIHUB Suspension del usuario bgv,Hola me gustaria reactivar mi cuenta de pdihub. Mi usuario es bgv . Un saludo Beatriz Gonzalez Vazquez.,unsuspend
227514,Cuenta usuario Jira,Hola me gustaria solicitar una cuenta de usuario en Jira para Joaquin Jimenez en copia su email JOAQUIN JIMENEZ SABIO joaquin.jimenezsabiotelefonica.com Joaquin es personal de Telefonica de España. Gracias por adelantado. Saludos. Javier Diez Set-top box Middleware Partnerships Video Technology and Devices Email javier.diezgomeztelefonica.com Landline â Mobile Distrito Telefonica â Madrid Spain Telefonica Global CTO,add-jira-user
227507,GITHUB Alta del usuario mid en el team meetaura,Hola Necesitamos añadir un usuario nuevo al team meetaura. El usuario es mid y es de Rafael de las Heras. Un saludo,add-github-user
227504,Problema acceso a JIRA,Buenos dias. Cuando entro con mi usuario acp a jira me redirige a la siguiente pagina y no puedo hacer nada mas https jirapdi.tid.es servicedesk customer portals. Intento navegar a otras partes de JIRA y siempre me redirige a este sitio. No puedo ver nada de los proyectos las tareas ni nada. Podeis ayudarme a solucionarlo por favor Mi Skype es acp.telefonica por si necesitais contactarme. Muchas gracias de antemano. Ã�lvaro de la Cruz Paissan â � alvaro delacruzanadat.es mailto alvaro delacruzanadat.es Parque Empresarial Rivas Futura C Marie Curie Edif. Beta - Madrid www.anadat.es http www.anadat.es Disclaimer Email De manera general ANADAT CONSULTING S. L. garantiza la adopcion de las medidas necesarias para asegurar el tratamiento confidencial de los datos de caracter personal y le ofrece la posibilidad de ejercer su derecho de acceso rectificacion cancelacion y oposicion al tratamiento de sus datos personales en los terminos y condiciones previstos en la propia LOPD a traves del correo electronico rrhhanadat.es mailto rrhhanadat.es . La informacion confidencial que pudiera contener este mensaje esta destinada para ser leida unicamente por el destinatario. Nadie excepto el podra leer usar publicar o reproducir el contenido parcial o total de este mensaje. En caso de recibir un mensaje por error por favor notifiquelo al remitente lo antes posible.,Problem
227497,PDIHUB Alta del usuario jca,Hola Por favor me podeis dar permisos en el git para el usuario jca Gracias. Jordi Castilla El de junio de BORJA MARCOS SUAREZ borja.marcossuareztelefonica.com escribio Hola Desde que me cambie de proyecto a CDO no tengo ya permisos de admin en el pdihub. Please escribid a epgtid.es para que os activen el usuario. Creo que estan cortos de licencias por lo que veo en la captura. En todo caso ellos os lo solucionaran. Un saludo borja De ALEJANDRO MEDINA GINES alejandro.medinaginestelefonica.com Fecha miercoles de junio de Para BORJA MARCOS SUAREZ borja.marcossuareztelefonica.com CC jorge.castilla.telefonicagmail.com jorge.castilla.telefonica gmail.com Asunto RV GIT Hola Borja Me comenta mi compañero Jordi con usuario jca que no esta pudiendo acceder a PDI Hub. Podrias mirar si tiene algun problema su usuario Muchas gracias y saludos Alex Enviado desde Correo https go.microsoft.com fwlink LinkId para Windows De Jorge Castilla jorge.castilla.telefonicagmail.com Enviado miercoles de junio de Para ALEJANDRO MEDINA GINES alejandro.medinaginestelefonica.com Asunto GIT Hola Alex Alla va. El usuario es jca y me da el error siguiente al entrar en el git. image magenes integradas Slds Jordi Castilla ------------------------------ Este mensaje y sus adjuntos se dirigen exclusivamente a su destinatario puede contener informacion privilegiada o confidencial y es para uso exclusivo de la persona o entidad de destino. Si no es usted. el destinatario indicado queda notificado de que la lectura utilizacion divulgacion y o copia sin autorizacion puede estar prohibida en virtud de la legislacion vigente. Si ha recibido este mensaje por error le rogamos que nos lo comunique inmediatamente por esta misma via y proceda a su destruccion. The information contained in this transmission is privileged and confidential information intended only for the use of the individual or entity named above. If the reader of this message is not the intended recipient you are hereby notified that any dissemination distribution or copying of this communication is strictly prohibited. If you have received this transmission in error do not read it. Please immediately reply to the sender that you have received this communication in error and then delete it. Esta mensagem e seus anexos se dirigem exclusivamente ao seu destinatario pode conter informaÃ�Ã�o privilegiada ou confidencial e e para uso exclusivo da pessoa ou entidade de destino. Se nÃ�o e vossa senhoria o destinatario indicado fica notificado de que a leitura utilizaÃ�Ã�o divulgaÃ�Ã�o e ou copia sem autorizaÃ�Ã�o pode estar proibida em virtude da legislaÃ�Ã�o vigente. Se recebeu esta mensagem por erro rogamos-lhe que nos o comunique imediatamente por esta mesma via e proceda a sua destruiÃ�Ã�o,add-github-user
227496,Alta en pdihub de usuario jca y baja de usuarios,Hola Necesitamos darme de alta en pdihub con mi usuario jca . Aprovecho para comentar que se pueden dar de baja dos usuarios que ya no estan en I D cct y Gefsa Muchas gracias. Jorge.,add-github-user
227484,GITHUB Alta del usuario RubenUU en el team VDC,Hola Necesitaria que https github.com RubenUU tenga acceso a GitHub y este dentro del https github.com orgs Telefonica teams vdc Un saludo David David Perales Ferrera Development Lead Manager Global Cloud Services Telefonica Business Solutions M david.peralesferreratelefonica.com mailto david.peralesferreratelefonica.com Distrito Telefonica Oeste building th floor Ronda de la Comunicacion s n Madrid Spain,add-github-user
227482,GITHUB Alta del usuario Davira en el team datanorm,Hola necesitamos que se de de alta al usuario de github https github.com Davira en el espacio de trabajo de Telefonica. Saludos Luismi Luismi,add-github-user
227481,GITHUB Alta del usuario nachopl en el team datanorm,Hola necesitamos que se de de alta al usuario de github https github.com nachopl en el espacio de trabajo de Telefonica. Saludos Luismi,add-github-user
227480,GITHUB Alta del usuario patriciacc en el team datanorm,Hola necesitamos que se de de alta al usuario de github https github.com patriciacc en el espacio de trabajo de Telefonica. Saludos Luismi,add-github-user
227472,GITHUB Alta del usuario jsmolina en el team SNIP,hola se ha incorporado Jordi Sesmero a nuestra iniciativa SNIP y necesitamos que tenga acceso a los repositorios del team SNIP en github.com http github.com . https github.com jsmolina Te paso sus datos. Un saludo. Orestes. -- The Great Tao is very level and easy but people love the by-ways excerpt from Holy Tao Te Ching,add-github-user
227447,Permisos de usuario,Hola Nuestro compañero de Media Networks empresa del grupo Telefonica Ernesto Machuca dispone de un usuario de HI ernesto.machuca. Necesitamos Â� Restablecer su contraseña de HI Â� Confirmar si su correo esta migrado a Office ernesto.machucatelefonica.com mailto ernesto.machucatelefonica.com Â� Darle de alta en JIRA Â� Darle de alta en colabora actualmente no aparece en la lista de usuario a ser añadidos A continuacion os solicitaremos lo mismo para el resto de compañeros de Media Network que trabajan junto con nosotros en el Ã�rea Global de Video. Un saludo -- Miguel Ã�ngel Santiago Cabello PhD. Video Technology Expert at Telefonica http www.tid.es es Paginas default.aspx Ronda de la Comunicacion s n Distrito Telefonica Edificio Oeste Madrid TF Mobile Skype miguelangel.santiago Mail miguelangel.santiagocabellotelefonica.com mailto miguelangel.santiagocabellotelefonica.com Perfil Linkedin http es.linkedin.com in miguelangelsantiago id image .png D C D . EE,Problem
227409,Acceso Github Telefonica,Buenas tardes Borja Creo que necesito que me vuelvas a mandar la invitacion para poder formar parte de Telefonica en Github. Dime con lo que sea. Gracias de antemano. Un cordial saludo Nerea,add-github-user
227381,Problema al iniciar sesion en MV,Buenos dias Estoy intentando entrar en la maquina pre-m m-rpr- con el usuario PRE-M M-RPR- admin local y me dice que esta bloqueado. Podeis mirar que ha pasado Un saludo sergio.alcaldemunoztelefonica.com Sergio Alcalde Muñoz,Problem
227378,Problemas con carpeta de granero-boe,Hola Tenemos un problema con la carpeta granero-boegConnectOBgOB Load Test ResultsLoadTestv . V RC file granero-boegConnectOBgOB Load Test ResultsLoadTestv . V RC . Por alguna razon no tenemos permisos ni para acceder a dicha carpeta ni para borrarla. Podriais echar un vistazo a que le ocurre a dicha carpeta Gracias y un saludo D I G I T A L T E L C O E X P E R I E N C E Imagenes integradas Ruben Mazariegos Â� Technological Specialist ruben.mazariegosdelreytelefonica.com mailto ruben.mazariegosdelreytelefonica.com tel B My TU.Go number tel B My Tuenti number tel B Parque Tecnologico de Boecillo - Boecillo Valladolid Spain www.tu.com http www.tu.com www.tuenti.com http www.tuenti.com,Problem
227361,GITHUB Alta del usuario jsmolina en el team SNIP,Hola Borja Voy a trabajar con el equipo de Smart Notifications y necesitaria que me añadieras a la organizacion Telefonica de GITHUB. Como probablemente aun tenga temas de â Keep the Lights Onâ de TuGO por favor no me elimineis de pdihub... Atentamente Jordi D I G I T A L T E L C O E X P E R I E N C E id image .png D D AC.C A DC Calling Platform,add-github-user
227322,PDIHUB Suspension del usuario bap,Hola ayer me volvio a llegar un mail diciendome que me la habian vuelto a marcar como dormant. No sabia que habia unos pocos dias para entrar o volveria a ser marcada asi. Por favor me la podeis activar de nuevo Siento las molestias. Gracias por anticipado. Un saludo Bea. El a las BORJA MARTIN FERNANDEZ via RT escribio Ya lo tienes Beatriz https pdihub.hi.inet bap Saludos. -- Borja Martin Fernandez SMP - Git Github PDIHUB admin To see the content please follow the link below and use your TID user. http vmticket.hi.inet Ticket Display.htmlid,unsuspend
227311,Solicitud de provision de usuario JIRA,,
227309,Solicitud de provision de usuario JIRA,,
227307,Solicitud de provision de usuario JIRA,,
227305,Solicitud de provision de usuario JIRA,,
227303,Solicitud de provision de usuario JIRA,,
227301,Solicitud de provision de usuario JIRA,,
227299,Solicitud de provision de usuario JIRA,,
227297,Solicitud de provision de usuario JIRA,,
227295,Solicitud de provision de usuario JIRA,,
227293,Solicitud de provision de usuario JIRA,,
227291,Solicitud de provision de usuario JIRA,,
227289,Solicitud de provision de usuario JIRA,,
227287,Solicitud de provision de usuario JIRA,,
227285,Solicitud de provision de usuario JIRA,,
227283,Solicitud de provision de usuario JIRA,,
227281,Solicitud de provision de usuario JIRA,,
227279,Solicitud de provision de usuario JIRA,,
227277,Solicitud de provision de usuario JIRA,,
227275,Solicitud de provision de usuario JIRA,,
227273,Solicitud de provision de usuario JIRA,,
227271,Solicitud de provision de usuario JIRA,,
227267,Permisos en wikis.tid.es,Hola Necesito dar acceso a una persona a la wiki de nuestro proyecto pero no me aparece como usuario en la seccion de administracion. Me podrian ayudar A esta persona le aparece esta pantalla al intentar acceder a https wikis.tid.es gvp-dev index.php cid image .jpg D E A .EB BD Y a mi en la administracion me aparece esto cid image .jpg D E A .EB BD Un Saludo Javi,Problem
227226,DCIP ha dejado de funcionar para el proyecto Onlife Networks ctpd,Hola Durante el dia de hoy los trabajos de Jenkins en dcip para el proyecto ctpd no estan funcionando. Al acceder el repositorio del github con el usuario contint da el siguiente error ERROR Error cloning remote repo origin hudson.plugins.git.GitException Command git fetch --tags --progress https github.com Telefonica ctpd.git refs heads refs remotes origin returned status code stdout stderr remote Invalid username or password. fatal Authentication failed for https github.com Telefonica ctpd.git Un ejemplo de lo que digo se puede ver en el siguiente enlace http dcip.hi.inet job OLN job ctpd job pipeline- -ci-deploy console Un saludo Santiago Perez.,Problem
227224,FW 答复 JIRA user for Liqiang,Hi. Could you please provide Liquiang in cc with the credentials to log into Jira Regards Francisco Javier Perez Gonzalez mailto franciscojavier.perezgonzaleztelefonica.com Telefonica Cloud Tel Technical Product Manager Global Cloud Services Ronda de la Comunicacion s n Madrid Spain ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature web.gif ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature join.gif ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature link.gif http www.cloud.telefonica.com ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature twitter.gif https twitter.com TelefonicaCloud ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature linkedin.gif https www.linkedin.com company Telefonica-Cloud ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature youtube.gif https www.youtube.com channel UCIeydVIvb CP Kcr rto HA ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature cloud.gif ttps cloud.nos-eu-mad- .instantservers.telefonica.com signature telefonica.gif Cloud De Liqiang Li GTS IT Tsiang.leehuawei.com Fecha lunes de junio de Para FRANCISCO JAVIER PEREZ GONZALEZ franciscojavier.perezgonzaleztelefonica.com CC Paul Sanz baolong paul.sanzhuawei.com Asunto ç� å�� JIRA user for Liqiang Hi Javier Can you tell me the JIRA username and password for me Thank you BR Liqiang å� ä��ä�� FRANCISCO JAVIER PEREZ GONZALEZ mailto franciscojavier.perezgonzaleztelefonica.com å� é �æ �é � å�� æœˆ æ � æ �ä��ä�� Raul Bragado Gonzalez raul.bragadohuawei.com æŠ é � Liqiang Li GTS IT Tsiang.leehuawei.com ä��é� Re JIRA user for Liqiang Access has been granted. Regards Francisco Javier Perez Gonzalez mailto franciscojavier.perezgonzaleztelefonica.com Telefonica Cloud Tel Technical Product Manager Global Cloud Services Ronda de la Comunicacion s n Madrid Spain tps cloud.nos-eu-mad- .instantservers.telefonica.com signature web.gif tps cloud.nos-eu-mad- .instantservers.telefonica.com signature join.gif tps cloud.nos-eu-mad- .instantservers.telefonica.com signature link.gif http www.cloud.telefonica.com tps cloud.nos-eu-mad- .instantservers.telefonica.com signature twitter.gif https twitter.com TelefonicaCloud tps cloud.nos-eu-mad- .instantservers.telefonica.com signature linkedin.gif https www.linkedin.com company Telefonica-Cloud tps cloud.nos-eu-mad- .instantservers.telefonica.com signature youtube.gif https www.youtube.com channel UCIeydVIvb CP Kcr rto HA tps cloud.nos-eu-mad- .instantservers.telefonica.com signature cloud.gif tps cloud.nos-eu-mad- .instantservers.telefonica.com signature telefonica.gif Cloud De Raul Bragado Gonzalez raul.bragadohuawei.com mailto raul.bragadohuawei.com Fecha jueves de mayo de Para FRANCISCO JAVIER PEREZ GONZALEZ franciscojavier.perezgonzaleztelefonica.com mailto franciscojavier.perezgonzaleztelefonica.com CC Liqiang Li GTS IT Tsiang.leehuawei.com mailto Tsiang.leehuawei.com Asunto JIRA user for Liqiang Hi Javier Liqiang is our new TD for PRE. Please can you create a user in JIRA for him or tell me who can help me Thank you very much Best Regards Raul Bragado EU Program Management Office cid image .jpg D E .A A CF http huawei.com es HUAWEI TECHNOLOGIES ESPAÑA S.L. Mobile E-mail raul.bragadohuawei.com mailto raul.bragadohuawei.com Parque Empresarial Las Tablas C Federico Mompou Edificio Planta Â� Madrid Spain http www.huawei.com es cid image .png D E .A A CF https twitter.com HuaweiSpain cid image .png D E .A A CF https www.linkedin.com company huawei-spain cid image .png D E .A A CF h,add-jira-user
227223,PDIHUB Alta del usuario cxb,Hola Necesitamos usuario de PDIHub para Carmen en copia. Usuario cxb Muchas gracias. Saludos Javier.,add-pdihub-user
227222,dar de baja maquina dev-pdrv-mysql-,,
227199,PDIHUB Suspension del usuario ahn,Hola la cuenta de pdihub de ahn ha sido suspendida. Habilitadla por favor. Saludos. Eloy. --,unsuspend
227191,Artifactory Cambio de permisos en repositorios,Buenas Solicito que a los siguientes repos de Artifactory Â� Docker Â� yum-ita Â� yum-jsm-release Â� yum-jsm-snapshot Se agreguen los siguientes usuarios como administradores Â� Pedro Ballesteros pmbh Â� Henar Muñoz henar Â� Arturo Canales acg Â� Fernando Gonzalez fgl Â� Alejandro Nogueiro anm Â� Manuel Rodriguez amrd Adicionalmente deberian darse de baja como administradores los siguientes usuarios causaron baja en la compañia Â� Gerardo Gonzalez gjt Â� Julio Ramirez julior Â� David Lopez davidlm Â� Francisco Mayoral fms Gracias de antemano. Un saludo. Manuel Rodriguez Jaen Operations Delivery Service Engineer SmartDigits gCTO - Telefonica Global Resources antoniomanuel.rodriguezjaentelefonica.com skype manolo.rj,artifactory-permisos
227175,PDIHUB Suspension del usuario dgc,Buenas He recibido un correo en que se me notifica que mi ussuario dgc esta suspendido. Pueden por favor volver a activarlo Un saludo David Gomez,unsuspend
227098,EPG,,
227096,PDIHUB Suspension del usuario cxb,Hola Respecto al usuario cxb que hemos estado intentando habilitar ultimamente por fin autentica usuario y clave en PDIHub pero ahora le dice que no pertenece a ninguna organizacion y parece que por eso esta suspendido. Yo he intentado añadirla a un Team de la organizacion pero no encuentra el usuario. Tengo que hacer alguna otra cosa o hay que reactivar el usuario en PDIHub cid image .jpg D E C. CA CC Gracias . Saludos Javier.,unsuspend
227084,EPG Official Notifier Report,,
227069,GITHUB Alta del usuario NereaSG,Buenos dias Esta mañana me he dado cuenta de que se me habia desvinculado de los proyectos de Telefonica en Github porque me despiste a la hora de activar FA en mi cuenta. Pueden indicarme como puedo volver a tener acceso a estos proyectos Muchas gracias y disculpen las molestias. Un cordial saludo Nerea P.D. Pongo en Cc a Paulo Villegas que es mi responsable dentro del proyecto.,add-github-user
227027,GITHUB Alta del usuario joseluiscivir en el team VDC,Hola Tras solucionar https github.com joseluiscivir la configuracion de FA ya podemos de nuevo incluirlo dentro del https github.com orgs Telefonica teams vdc Un saludo David David Perales Ferrera Development Lead Manager Global Cloud Services Telefonica Business Solutions M david.peralesferreratelefonica.com mailto david.peralesferreratelefonica.com Distrito Telefonica Oeste building th floor Ronda de la Comunicacion s n Madrid Spain,add-github-user
227006,Creacion máquina qacdn-dev-proxy-zabbix en el entorno de CDN,Buenas Necesitamos otra maquina en el entorno qacdn-dev de CDN. Nombre qacdn-dev-proxy-zabbix CPU RAM GB HD GB VLAN La misma que el resto del entorno qacdn-dev Carlos,crearmaquinavirtual
226991,Solicitud máquina,Hola en SmartM M necesitamos un servidor para poder montar un Redmine y hacer una mejor gestion. Necesitamos una maquina de al menos GB de RAM y con un volumen de GB asociado para la bbdd de redmine y los ficheros. No hace falta que lo monteis porque no tengo claro donde dejare los datos. Con cores nos apañamos de momento. En un futuro ampliaremos ram y cpu si fuera necesario. Nombre sm m-redmine- Como SO ponedme un Ubuntu please. Saludos. Eloy. --,crearmaquinavirtual
226988,Solicitud de provision de usuario,,
226979,Acceso a Jira,Hola no encuentro las credenciales para el acceso a Jira. Puedes ayudarme a recuperarlas. Joaquin Jimenez Sabio Telefonica España Experto N - Validacion Equipamiento Video Video STB Approval Mngr - Global CTO- Centro Desarrollo Dispositivos - OyR Distrito Telefonica Edificio Este planta Ronda de la Comunicacion s n Madrid España joaquin.jimenezsabiotelefonica.com mailto joaquin.jimenezsabiotelefonica.com Tel Movil,Problem
226967,GitHub Haz pública tu membresía a Telefonica,,
226966,GitHub Haz pública tu membresía a Telefonica,,
226965,GitHub Haz pública tu membresía a Telefonica,,
226964,GitHub Haz pública tu membresía a Telefonica,,
226963,GitHub Haz pública tu membresía a Telefonica,,
226962,GitHub Haz pública tu membresía a Telefonica,,
226961,GitHub Haz pública tu membresía a Telefonica,,
226960,GitHub Haz pública tu membresía a Telefonica,,
226959,GitHub Haz pública tu membresía a Telefonica,,
226958,GitHub Haz pública tu membresía a Telefonica,,
226957,GitHub Haz pública tu membresía a Telefonica,,
226956,GitHub Haz pública tu membresía a Telefonica,,
226955,GitHub Haz pública tu membresía a Telefonica,,
226952,GitHub Haz pública tu membresía a Telefonica,,
226951,GitHub Haz pública tu membresía a Telefonica,,
226950,GitHub Haz pública tu membresía a Telefonica,,
226948,GitHub Haz pública tu membresía a Telefonica,,
226947,GitHub Haz pública tu membresía a Telefonica,,
226946,GitHub Haz pública tu membresía a Telefonica,,
226945,GitHub Haz pública tu membresía a Telefonica,,
226944,GitHub Haz pública tu membresía a Telefonica,,
226943,GitHub Haz pública tu membresía a Telefonica,,
226942,GitHub Haz pública tu membresía a Telefonica,,
226941,GitHub Haz pública tu membresía a Telefonica,,
226939,GitHub Haz pública tu membresía a Telefonica,,
226938,GitHub Haz pública tu membresía a Telefonica,,
226937,PDIHUB Suspension del usuario anpi,Buenas tardes Por favor vuelven a activar el usuario tengo que aprobar el pull request. Usuario anpi Gracias. Un saudo,unsuspend
226925,configuracion Apache en CentOS . sobre Azure,,
226916,PDIHUB Suspension del usuario bap,Hola hace unos dias recibi este correo en el que se me informaba de el marcado como dormant de mi usuario de PDIHUB. Por favor necesito volver a tener acceso al PDIHUB. Un saludo Bea. El a las epgtid.es escribio PDIHUB SCM Inactivity Policy EPG Beatriz Your user bap has been marked as dormant Users are considered dormant if theyve existed for longer than a month havent generated any activity within the last month and are not Site Admins. Activity is defined as commenting on issues or pull requests creating issues pull requests repositories making any commits on any repositories or owning any repositories that have been pushed to recently. Check bap public activity https pdihub.hi.inet bap tab activity If there is any reason that implies that the user should be maintained regardless of the activity performed please mail EPG Admins mailto epgtid.es,unsuspend
226864,Servidor para proyecto SmartNotifications,Hola necesitariamos una nueva maquina virtual para el proyecto SmartNotifications. Esta maquina debera correr un servidor PosrtgreSQL . para hacer de mirror de una maquina de recopilacion de datos en produccion asi que necesitara al menos gb cpu gb de disco Un saludo Alfred,crearmaquinavirtual
226857,PDIHUB Errore al acceder y hacer push a un repositorio,Buenas tardes Alguna novedad sobre este pedido Necesitamos realizar cambios y sin estos permisos no podemos avanzar. Gracias Saludos D I G I T A L T E L C O E X P E R I E N C E cid image .png D DF . DCCC Sebastian Diaz Â� OB Integration gOB sebastian.diazdtelefonica.com mailto sebastian.diazdtelefonica.com Av. Ingeniero Huergo Piso Buenos Aires C AQH Argentina www.tu.com http www.tu.com www.tuenti.com http www.tuenti.com id image .png D D FC. F C E Si necesita imprimir recuerde que puede reutilizar hojas que han sido impresas de un solo lado. De DAVID GOMEZ CAMBRONERO ALVAREZ david.gomezcambronerotelefonica.com Fecha lunes de junio de Para epgtid.es epgtid.es CC SEBASTIAN DIAZ sebastian.diazdtelefonica.com Asunto Errore al accedr y hacer push a un repositorio Buenas Sebastian en copia y yo estamos teniendo problemas de permisos para distintas acciones al entrat en pdihub. Concretamente Sebastiam con usuario sdiaz no puede realizar push sobre el repositorio https pdihub.hi.inet yarn ojo-static con error https pdihub.hi.inet yarn ojo-static https pdihub.hi.inet yarn ojo-static ERROR Permission to yarn ojo-static.git denied to sdiaz. fatal Could not read from remote repository. https pdihub.hi.inet yarn ojo-static https pdihub.hi.inet yarn ojo-static Por mi lado usuario dgc no puedo acceder a pdihub en https pdihub.hi.inet session. Por favor pueden mirar como solucionar este problema un saludo David Gomez,
226835,Solicitud de provision de usuario JIRA,,
226829,problemas acceso a la maquina qa-awa-tgt- .hi.inet,Hola He estado configruando la maquina tgt- y tengo problemas de acceso desde la red de tid. Puedo saltar perfectamente desde una maquina en la misma red desde las qa-awa- .hi.inet . Podeis ver porque ese problema de acceso desde la red local Gracias Almudena Vivanco Gonzalez Performance Supersaiyajin Niji Project Telefono Movil Email almudena.vivancogonzaleztelefonica.com,Problem
226826,ARTIFACTORY Permisos en yum-jsm-release para el usuario anm,Buenas tardes Necesitaria que me dieseis permisos para subir paquetes en artifactory al repositorio yum-jsm-release. Mi usuario es anm . Un saludo y gracias Alejandro Nogueiro.,artifactory-permisos
226810,PDIHUB Suspension del usuario b-ggm,Buenos dias solicito la reactivacion de mi cuenta b.ggm para acceder a pdihub. Gracias un saludo. Gonzalo Garcia-Marcos,add-pdihub-user
